"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_16257","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16258","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"ASV_16259","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"ASV_16260","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Syntrophobotulaceae","Syntrophobotulus"
"ASV_16261","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfitobacterium"
"ASV_16262","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA
"ASV_16263","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"ASV_16264","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"ASV_16265","Bacteria","Desulfobacterota","Desulfuromonadia",NA,NA,NA
"ASV_16266","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Acetobacteroides"
"ASV_16267","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"ASV_16268","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV_16269","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales",NA,NA
"ASV_16270","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae",NA
"ASV_16271","Bacteria",NA,NA,NA,NA,NA
"ASV_16272","Bacteria",NA,NA,NA,NA,NA
"ASV_16273","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16274","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Paludibacterium"
"ASV_16275","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16276","Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella"
"ASV_16277","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_16278","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_16279","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Zoogloea"
"ASV_16280","Bacteria",NA,NA,NA,NA,NA
"ASV_16281","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16282","Bacteria","Desulfobacterota","Syntrophia","Syntrophales",NA,NA
"ASV_16283","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus"
"ASV_16284","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA
"ASV_16285","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira"
"ASV_16286","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16287","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV_16288","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_16289","Bacteria",NA,NA,NA,NA,NA
"ASV_16290","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_16291","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"ASV_16292","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 12"
"ASV_16293","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella"
"ASV_16294","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales",NA,NA
"ASV_16295","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Paraherbaspirillum"
"ASV_16296","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16297","Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus"
"ASV_16298","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group"
"ASV_16299","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_16300","Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus"
"ASV_16301","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA
"ASV_16302","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_16303","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae",NA
"ASV_16304","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI cluster"
"ASV_16305","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16306","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16307","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"ASV_16308","Bacteria","Nitrospirota","4-29-1",NA,NA,NA
"ASV_16309","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Herbinix"
"ASV_16310","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales",NA,NA
"ASV_16311","Bacteria","Firmicutes","Clostridia","Eubacteriales","Anaerofustaceae","Anaerofustis"
"ASV_16312","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16313","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae",NA
"ASV_16314","Bacteria",NA,NA,NA,NA,NA
"ASV_16315","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"ASV_16316","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae",NA
"ASV_16317","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ASV_16318","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_16319","Bacteria","Firmicutes","Thermoanaerobacteria","Thermoanaerobacterales","SRB2",NA
"ASV_16320","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA
"ASV_16321","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16322","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",NA
"ASV_16323","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_16324","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales Incertae Sedis","Raoultibacter"
"ASV_16325","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae",NA
"ASV_16326","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"ASV_16327","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"ASV_16328","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA
"ASV_16329","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16330","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA
"ASV_16331","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"ASV_16332","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_16333","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_16334","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA
"ASV_16335","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"ASV_16336","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"ASV_16337","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV_16338","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16339","Bacteria",NA,NA,NA,NA,NA
"ASV_16340","Bacteria",NA,NA,NA,NA,NA
"ASV_16341","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"ASV_16342","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilisporobacter"
"ASV_16343","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV_16344","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"ASV_16345","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"ASV_16346","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Acetobacteroides"
"ASV_16347","Bacteria",NA,NA,NA,NA,NA
"ASV_16348","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"ASV_16349","Bacteria",NA,NA,NA,NA,NA
"ASV_16350","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16351","Bacteria",NA,NA,NA,NA,NA
"ASV_16352","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Acetobacteroides"
"ASV_16353","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Gulbenkiania"
"ASV_16354","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Falsibacillus"
"ASV_16355","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16356","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Syntrophobotulaceae","Candidatus Dichloromethanomonas"
"ASV_16357","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_16358","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula"
"ASV_16359","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV_16360","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Malikia"
"ASV_16361","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV_16362","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"ASV_16363","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ethanoligenenaceae",NA
"ASV_16364","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales",NA,NA
"ASV_16365","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"ASV_16366","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16367","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"ASV_16368","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium"
"ASV_16369","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16370","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA
"ASV_16371","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_16372","Bacteria","Myxococcota","Polyangia","mle1-27",NA,NA
"ASV_16373","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_16374","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA
"ASV_16375","Bacteria",NA,NA,NA,NA,NA
"ASV_16376","Bacteria","Actinobacteriota","Coriobacteriia",NA,NA,NA
"ASV_16377","Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","Syntrophomonas"
"ASV_16378","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae","Sedimentibacter"
"ASV_16379","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA
"ASV_16380","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"ASV_16381","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16382","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16383","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV_16384","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_16385","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV_16386","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"ASV_16387","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales Incertae Sedis","Raoultibacter"
"ASV_16388","Bacteria",NA,NA,NA,NA,NA
"ASV_16389","Bacteria","Proteobacteria",NA,NA,NA,NA
"ASV_16390","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"ASV_16391","Bacteria",NA,NA,NA,NA,NA
"ASV_16392","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae",NA
"ASV_16393","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16394","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"ASV_16395","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16396","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira"
"ASV_16397","Bacteria",NA,NA,NA,NA,NA
"ASV_16398","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Anaerobacterium"
"ASV_16399","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"ASV_16400","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 5"
"ASV_16401","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_16402","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16403","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Falsibacillus"
"ASV_16404","Bacteria",NA,NA,NA,NA,NA
"ASV_16405","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae",NA
"ASV_16406","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_16407","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"ASV_16408","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira"
"ASV_16409","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"ASV_16410","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Acetobacteroides"
"ASV_16411","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_16412","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Microbacter"
"ASV_16413","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales",NA,NA
"ASV_16414","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tibeticola"
"ASV_16415","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae",NA
"ASV_16416","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16417","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16418","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_16419","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus Latescibacter"
"ASV_16420","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16421","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"ASV_16422","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Georgfuchsia"
"ASV_16423","Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"ASV_16424","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_16425","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV_16426","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV_16427","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium"
"ASV_16428","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_16429","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Malikia"
"ASV_16430","Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"ASV_16431","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"ASV_16432","Bacteria","Patescibacteria","Berkelbacteria",NA,NA,NA
"ASV_16433","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae",NA
"ASV_16434","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Saccharofermentans"
"ASV_16435","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Acetobacteroides"
"ASV_16436","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"ASV_16437","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerocolumna"
"ASV_16438","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae",NA
"ASV_16439","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"ASV_16440","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"ASV_16441","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16442","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_16443","Bacteria",NA,NA,NA,NA,NA
"ASV_16444","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA
"ASV_16445","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 8"
"ASV_16446","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV_16447","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira"
"ASV_16448","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"ASV_16449","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"ASV_16450","Bacteria","Desulfobacterota","Desulfuromonadia",NA,NA,NA
"ASV_16451","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Malikia"
"ASV_16452","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_16453","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_16454","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"ASV_16455","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales",NA,NA
"ASV_16456","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_16457","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16458","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales",NA,NA
"ASV_16459","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Falsibacillus"
"ASV_16460","Bacteria","Firmicutes","Clostridia","Gracilibacteraceae",NA,NA
"ASV_16461","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Falsibacillus"
"ASV_16462","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group"
"ASV_16463","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Pseudoflavonifractor"
"ASV_16464","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16465","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"ASV_16466","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Georgfuchsia"
"ASV_16467","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA
"ASV_16468","Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA
"ASV_16469","Archaea","Halobacterota","Methanosarcinia","Methanosarciniales","Methanosarcinaceae","Methanosarcina"
"ASV_16470","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ASV_16471","Bacteria",NA,NA,NA,NA,NA
"ASV_16472","Bacteria","Actinobacteriota","Coriobacteriia",NA,NA,NA
"ASV_16473","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_16474","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_16475","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Acetobacteroides"
"ASV_16476","Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"ASV_16477","Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","Syntrophomonas"
"ASV_16478","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin118"
"ASV_16479","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 8"
"ASV_16480","Bacteria",NA,NA,NA,NA,NA
"ASV_16481","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_16482","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_16483","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"ASV_16484","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Oscillatoria"
"ASV_16485","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae",NA
"ASV_16486","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_16487","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"ASV_16488","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16489","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_16490","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA
"ASV_16491","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16492","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","[Aquaspirillum] polymorphum group"
"ASV_16493","Bacteria","Desulfobacterota","Desulfuromonadia",NA,NA,NA
"ASV_16494","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales",NA,NA
"ASV_16495","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Zoogloea"
"ASV_16496","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Paludibacterium"
"ASV_16497","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA
"ASV_16498","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geotalea"
"ASV_16499","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA
"ASV_16500","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","[Aquaspirillum] polymorphum group"
"ASV_16501","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16502","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae","Sedimentibacter"
"ASV_16503","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16504","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","[Aquaspirillum] polymorphum group"
"ASV_16505","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"ASV_16506","Bacteria",NA,NA,NA,NA,NA
"ASV_16507","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16508","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"ASV_16509","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16510","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_16511","Bacteria",NA,NA,NA,NA,NA
"ASV_16512","Bacteria",NA,NA,NA,NA,NA
"ASV_16513","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16514","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",NA
"ASV_16515","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_16516","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA
"ASV_16517","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"ASV_16518","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"ASV_16519","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella"
"ASV_16520","Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"ASV_16521","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV_16522","Bacteria","Planctomycetota","Phycisphaerae","MSBL9",NA,NA
"ASV_16523","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16524","Bacteria","Firmicutes","Clostridia","Gracilibacteraceae","Lutispora",NA
"ASV_16525","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","[Aquaspirillum] polymorphum group"
"ASV_16526","Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera"
"ASV_16527","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_16528","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_16529","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA
"ASV_16530","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ASV_16531","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_16532","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingosinicella"
"ASV_16533","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV_16534","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"ASV_16535","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_16536","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"ASV_16537","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
