name1,name2,D.ij.bMNTD,G.ij.bMNTD,Ds.ij.bMNTD,Gs.ij.bMNTD,C.ij.bMNTD,E.ij.bMNTD,ST.ij.bMNTD,MST.ij.bMNTD,bNTI.wt,RC.bMNTD.wt
s2_xgl_soil_1,s1_xgl_root_1,0.0194604426977949,0.0415837452012765,0.0138426714197019,0.0295794977617391,0.986157328580298,0.970420502238261,0.984042276129822,0.460514035812345,-0.508325486966872,-0.93993993993994
s2_xgl_soil_2,s1_xgl_root_1,0.00891428937288146,0.0173662011353334,0.0063409440702457,0.0123529880516086,0.993659055929754,0.987647011948391,0.993949590711738,0.510206820974461,-0.711124018768826,-0.953953953953954
s2_xgl_soil_3,s1_xgl_root_1,0.0199757807624488,0.0255830093837788,0.0142092435275336,0.0181977973639279,0.985790756472466,0.981802202636072,0.995953954923795,0.777662922864193,-0.419286267933876,-0.339339339339339
SK1,s1_xgl_root_1,0.0674861061568779,0.0466647448502935,0.0480044574232958,0.0331937325310711,0.951995542576704,0.966806267468929,0.691471882254057,0.680879067371315,1.06258359561657,0.81981981981982
SK2,s1_xgl_root_1,0.0405281994043672,0.0593438233427086,0.0288286631655293,0.0422126598083524,0.971171336834471,0.957787340191648,0.986218707106361,0.673527018761502,-0.298015472777686,-0.385385385385385
SK3,s1_xgl_root_1,0.047492356253894,0.04703424527239,0.033782432022709,0.0334565668875117,0.966217567977291,0.966543433112488,0.990354006041416,0.990020113294318,0.0160138387373456,0.443443443443443
SK4,s1_xgl_root_1,0.0463901610482643,0.0627535497937249,0.0329984146029187,0.044638078573252,0.967001585397081,0.955361921426748,0.987963138689629,0.730345442834909,-0.248301935964141,-0.209209209209209
SK5,s1_xgl_root_1,0.0457071477228565,0.053620119142239,0.0325125711313326,0.0381412541481077,0.967487428868667,0.961858745851892,0.994182164182374,0.847466058797263,-0.232313341451016,-0.0130130130130131
SK6,s1_xgl_root_1,0.0536122112564212,0.0568662745156541,0.0381356290825993,0.0404503209514327,0.961864370917401,0.959549679048567,0.997593536117129,0.94050816343928,-0.0895179595691413,0.309309309309309
s1_xgl_root_3,s1_xgl_root_2,0.000932819855963478,0.00234006425749272,0.000663536742735008,0.0016645428431662,0.999336463257265,0.998335457156834,0.998998329254225,0.398230721493587,-0.525275481627478,-0.95995995995996
s1_xgl_soil_1,s1_xgl_root_2,0.011567479784112,0.018420463067036,0.00822822092447314,0.0131029094042463,0.991771779075527,0.986897090595754,0.9950848687343,0.624882450602361,-0.475739049722997,-0.6996996996997
s1_xgl_soil_2,s1_xgl_root_2,0.0161513645616774,0.0207077975423108,0.0114888461726748,0.0147299443108969,0.988511153827325,0.985270055689103,0.99672123260757,0.777408025228977,-0.286042940174423,-0.113113113113113
s1_xgl_soil_3,s1_xgl_root_2,0.0149048551457438,0.0229189909213053,0.0106021746547504,0.0163028182617197,0.98939782534525,0.98369718173828,0.99423826952017,0.646580708480383,-0.430344737144672,-0.551551551551551
s2_xgl_root_1,s1_xgl_root_2,0.00264527116165803,0.00560235119821674,0.00188164370541244,0.00398508441041144,0.998118356294588,0.996014915589588,0.997892593907592,0.471176548506296,-0.644976050914415,-0.951951951951952
s2_xgl_root_2,s1_xgl_root_2,0.00188388513884452,0.00541155737579273,0.00134005188753692,0.00384936826901946,0.998659948112463,0.996150631730981,0.99748731649224,0.34724782557634,-0.729394643248203,-1
s2_xgl_root_3,s1_xgl_root_2,0.00226886268074822,0.00593516654967727,0.00161389548396967,0.00422182381173158,0.99838610451603,0.995778176188268,0.997387855944744,0.381275919663545,-0.686157128114225,-0.97997997997998
s2_xgl_soil_1,s1_xgl_root_2,0.0164070654122265,0.0336236807412469,0.0116707322125176,0.0239173163555411,0.988329267787483,0.976082683644459,0.987608801497461,0.481915181522109,-0.521895183842918,-0.92992992992993
s2_xgl_soil_2,s1_xgl_root_2,0.00910998255101528,0.0167929533905804,0.00648014523879314,0.0119452234238491,0.993519854761207,0.988054776576151,0.994499276326622,0.539504329203627,-0.715157173427442,-0.917917917917918
s2_xgl_soil_3,s1_xgl_root_2,0.0233223360538079,0.0238833331216647,0.0165897271581243,0.0169887775907559,0.983410272841876,0.983011222409244,0.999594217750565,0.976114688224764,-0.0428366136982926,0.355355355355355
SK1,s1_xgl_root_2,0.0646497612345814,0.0437305653996949,0.0459868984498435,0.0311065815524513,0.954013101550157,0.968893418447549,0.676422689961975,0.666034154142061,1.00045505058421,0.82982982982983
SK2,s1_xgl_root_2,0.0365883953328057,0.0573642531404065,0.0260261876993978,0.0408045448806378,0.973973812300602,0.959195455119362,0.984826740724853,0.628147812467173,-0.324531197568683,-0.521521521521521
SK3,s1_xgl_root_2,0.0404046985675093,0.0465906701610219,0.0287408141103341,0.0331410414592375,0.971259185889666,0.966858958540762,0.995469564239052,0.863298328553738,-0.204043477911029,0.111111111111111
SK4,s1_xgl_root_2,0.0427530250376259,0.061244343538734,0.0304112340600147,0.0435645446040189,0.969588765939985,0.956435455395981,0.986434134752735,0.688603074574229,-0.277749875082664,-0.279279279279279
SK5,s1_xgl_root_2,0.0437703079429668,0.0529466481241431,0.0311348513598981,0.0376621983445494,0.968865148640102,0.962337801655451,0.993262894228559,0.821117564359701,-0.251229964948976,-0.0530530530530531
SK6,s1_xgl_root_2,0.0460784681624235,0.0568277915760826,0.0327767001090834,0.0404229471297769,0.967223299890917,0.959577052870223,0.9920946414116,0.804433888429254,-0.280576572678087,-0.0390390390390389
s1_xgl_soil_1,s1_xgl_root_3,0.0101099730574811,0.0191422286039126,0.0071914620479116,0.0136163182369334,0.992808537952088,0.986383681763067,0.99352860501958,0.524732393308252,-0.485074621404999,-0.867867867867868
s1_xgl_soil_2,s1_xgl_root_3,0.0116117866579686,0.024308509406218,0.00825973744781002,0.0172912155000019,0.99174026255219,0.982708784499998,0.990893303021751,0.473333903088076,-0.504408648588801,-0.951951951951952
s1_xgl_soil_3,s1_xgl_root_3,0.0122895596716033,0.0248381840179496,0.00874185336215921,0.017667985531569,0.991258146637841,0.982332014468431,0.990995148741339,0.490329486484395,-0.556432495381703,-0.945945945945946
s2_xgl_root_1,s1_xgl_root_3,0.00207530532062328,0.00586294941004338,0.00147621357309628,0.00417045405872303,0.998523786426904,0.995829545941277,0.997301776360013,0.353014419534565,-0.761584020176404,-1
s2_xgl_root_2,s1_xgl_root_3,0.00154622669077816,0.00636093134243457,0.00109986747748757,0.00452468034072948,0.998900132522512,0.99547531965927,0.996571416148886,0.242248381559519,-0.797380102744202,-1
s2_xgl_root_3,s1_xgl_root_3,0.00236816536945963,0.00806480703215489,0.00168453182622928,0.00573668726570498,0.998315468173771,0.994263312734295,0.995941007057731,0.292450023110927,-0.623021817325477,-1
s2_xgl_soil_1,s1_xgl_root_3,0.0189124076966888,0.0404365830543602,0.0134528412105635,0.0287634942970964,0.986547158789436,0.971236505702904,0.984480566438081,0.460446863596614,-0.540800052127068,-0.937937937937938
s2_xgl_soil_2,s1_xgl_root_3,0.0090774848335465,0.0191796506575234,0.00645702884664336,0.0136429374254086,0.993542971153357,0.986357062574591,0.992767390251452,0.469864185180669,-0.59487671779758,-0.981981981981982
s2_xgl_soil_3,s1_xgl_root_3,0.0183512448013775,0.0287822268163395,0.0130536728209563,0.0204734761039669,0.986946327179044,0.979526523896033,0.992482059987782,0.632796112685474,-0.453442815437528,-0.747747747747748
SK1,s1_xgl_root_3,0.0707662375843873,0.0462836693308483,0.050337692194445,0.0329226645351529,0.949662307805555,0.967077335464847,0.65403603343552,0.642258220850368,1.33648996930654,0.84984984984985
SK2,s1_xgl_root_3,0.04824150482097,0.058774149316101,0.0343153190499783,0.0418074372505141,0.965684680950022,0.958192562749486,0.992241651598775,0.814426597001489,-0.173104288981467,0.071071071071071
SK3,s1_xgl_root_3,0.0578266564471557,0.0469478057151995,0.0411334632479182,0.0333950803937852,0.958866536752082,0.966604919606215,0.811871351374125,0.805371724465755,0.469235067200007,0.667667667667668
SK4,s1_xgl_root_3,0.0494312218019457,0.0656130014738953,0.0351615927707686,0.0466720739280236,0.964838407229232,0.953327926071976,0.988070042536646,0.744387672128045,-0.244691545295482,-0.181181181181181
SK5,s1_xgl_root_3,0.0493491435070866,0.0528453201720861,0.0351032085456988,0.0375901213847526,0.964896791454301,0.962409878615247,0.997422612593306,0.931434448420283,-0.120427486652982,0.209209209209209
SK6,s1_xgl_root_3,0.0650590073012227,0.0567927982874695,0.0462780048197394,0.0403980555790713,0.953721995180261,0.959601944420929,0.872942896661784,0.867593949682033,0.254755136865827,0.623623623623624
s1_xgl_soil_2,s1_xgl_soil_1,0.001463086596133,0.00252439220541149,0.00104072796921183,0.00179565965567307,0.998959272030788,0.998204340344327,0.999244281816488,0.579141748201498,-0.55672151018633,-0.677677677677678
s1_xgl_soil_3,s1_xgl_soil_1,0.00160415221346105,0.00419715749538221,0.00114107126661847,0.00298553702028055,0.998858928733381,0.997014462979719,0.998153427175146,0.381493911376546,-0.372121655735575,-0.951951951951952
s2_xgl_root_1,s1_xgl_soil_1,0.0107128744612937,0.0191445689206563,0.00762032002206243,0.0136179829593759,0.992379679977938,0.986382017040624,0.993956281997383,0.556195802223745,-0.573771029875946,-0.865865865865866
s2_xgl_root_2,s1_xgl_soil_1,0.010213025296939,0.0208480639808112,0.00726476553396442,0.0148297191335731,0.992735234466036,0.985170280866427,0.99237968661032,0.486145804850182,-0.632886844502664,-0.955955955955956
s2_xgl_root_3,s1_xgl_soil_1,0.0103656743816719,0.0210344028841667,0.0073733484246669,0.0149622663860645,0.992626651575333,0.985037733613936,0.992354710656465,0.489028657406107,-0.60281887145574,-0.935935935935936
s2_xgl_soil_1,s1_xgl_soil_1,0.00564608229400282,0.0222528256463625,0.00401619136924023,0.0158289592054048,0.99598380863076,0.984171040794595,0.988139598521783,0.250715013898869,-0.536418985412941,-1
s2_xgl_soil_2,s1_xgl_soil_1,0.00364345973451873,0.00777155155244524,0.00259167875670023,0.00552808773327463,0.9974083212433,0.994471912266725,0.997055961020143,0.467439895691841,-0.924631272982908,-0.98998998998999
s2_xgl_soil_3,s1_xgl_soil_1,0.00381714859383894,0.00976200515596274,0.00271522773480775,0.00694394428070952,0.997284772265192,0.99305605571929,0.995759770264719,0.389362937853571,-0.3628190286184,-0.981981981981982
SK1,s1_xgl_soil_1,0.0490518607054519,0.0382813247081595,0.034891744284291,0.0272304082530463,0.965108255715709,0.972769591746954,0.780425536515981,0.774279063257215,0.525700973618407,0.72972972972973
SK2,s1_xgl_soil_1,0.0285260626993991,0.0490419081224535,0.0202912605318244,0.0348846647775006,0.979708739468176,0.965115335222499,0.985104344120072,0.573002751354073,-0.645406860013856,-0.881881881881882
SK3,s1_xgl_soil_1,0.0517667668362192,0.04946820487649,0.0368229209839765,0.0351878997030905,0.963177079016023,0.964812100296909,0.955597729968312,0.95397832384355,0.0720017487625081,0.509509509509509
SK4,s1_xgl_soil_1,0.0359620431702109,0.0559000704037477,0.0255806486479762,0.0397630372008426,0.974419351352024,0.960236962799157,0.985445292590723,0.633963891244987,-0.353863556016849,-0.587587587587588
SK5,s1_xgl_soil_1,0.0294463939401871,0.045914764309798,0.0209459138283272,0.0326602537015055,0.979054086171673,0.967339746298495,0.988035043172146,0.633653892060776,-0.501772673068106,-0.701701701701702
SK6,s1_xgl_soil_1,0.0382228709862472,0.0559776670971675,0.027188828743358,0.0398182335572126,0.972811171256642,0.960181766442788,0.987017619465101,0.673958903369097,-0.519515404542354,-0.563563563563564
s1_xgl_soil_3,s1_xgl_soil_2,0.00134180328258193,0.00370876285954839,0.00095445629059424,0.00263813040821213,0.999045543709406,0.997361869591788,0.998314717353759,0.361182964649899,-0.498291153871055,-0.983983983983984
s2_xgl_root_1,s1_xgl_soil_2,0.0108897031190087,0.0197627039817338,0.00774610241274835,0.0140576769928761,0.992253897587252,0.985942323007124,0.993639153652634,0.547517961140405,-0.52559928158016,-0.835835835835836
s2_xgl_root_2,s1_xgl_soil_2,0.012490757251786,0.0219153096310419,0.00888496994157923,0.0155888761111235,0.991115030058421,0.984411123888877,0.99323599585696,0.566100590265555,-0.540458627180911,-0.791791791791792
s2_xgl_root_3,s1_xgl_soil_2,0.0124608532779929,0.0220461026785156,0.00886369854041999,0.0156819122875494,0.99113630145958,0.984318087712451,0.993120811197119,0.561329723267072,-0.504856262940515,-0.757757757757758
s2_xgl_soil_1,s1_xgl_soil_2,0.0063964027163099,0.0181481891892621,0.00454991196474681,0.0129092345796434,0.995450088035253,0.987090765420357,0.99160246935997,0.349494302840227,-0.437738845319726,-0.967967967967968
s2_xgl_soil_2,s1_xgl_soil_2,0.0037291615268637,0.00658575324181269,0.00265264046090881,0.00468460145503164,0.997347359539091,0.995315398544968,0.997962634608005,0.565093122317375,-0.726864523079435,-0.855855855855856
s2_xgl_soil_3,s1_xgl_soil_2,0.00345137291637377,0.00705331524959946,0.00245504287698625,0.00501718932790987,0.997544957123014,0.99498281067209,0.997431547889016,0.48806952596035,-0.536982633818164,-0.931931931931932
SK1,s1_xgl_soil_2,0.0507896634530458,0.0347482777644138,0.0361278843249245,0.0247172687159794,0.963872115675075,0.975282731284021,0.684160425605853,0.676155883557659,0.811921490298218,0.797797797797798
SK2,s1_xgl_soil_2,0.0314936431691335,0.0471682400929272,0.0224021704423535,0.0335518805605582,0.977597829557647,0.966448119439442,0.988594788387317,0.660072358921947,-0.488650134547749,-0.591591591591592
SK3,s1_xgl_soil_2,0.0485031316685748,0.0494847269731081,0.0345014203911558,0.0351996522597102,0.965498579608844,0.96480034774029,0.999276817301132,0.979454833998591,-0.0316857012258115,0.427427427427427
SK4,s1_xgl_soil_2,0.0370978296749621,0.0554497364777446,0.0263885603503129,0.0394427040684667,0.973611439649687,0.960557295931533,0.986592039507207,0.660064876142411,-0.327802350062242,-0.445445445445446
SK5,s1_xgl_soil_2,0.0314810951309426,0.0423167672697798,0.0223932447271302,0.0301009136305996,0.97760675527287,0.9698990863694,0.992115777778849,0.738073657234913,-0.362640513518818,-0.321321321321321
SK6,s1_xgl_soil_2,0.040768347447329,0.054165715581139,0.0289994861268786,0.0385293497504914,0.971000513873121,0.961470650249509,0.990185521544577,0.745272668265101,-0.40017020223478,-0.229229229229229
s2_xgl_root_1,s1_xgl_soil_3,0.012937473352965,0.0242287403581442,0.00920272962991418,0.0172344738965813,0.990797270370086,0.982765526103419,0.991893655234166,0.529643619266966,-0.56106165381574,-0.897897897897898
s2_xgl_root_2,s1_xgl_soil_3,0.0130055592338435,0.0241722927991518,0.00925116072122889,0.0171943214178473,0.990748839278771,0.982805678582153,0.991982669692148,0.533722203219389,-0.534269410123763,-0.845845845845846
s2_xgl_root_3,s1_xgl_soil_3,0.013404850139059,0.0245941895800207,0.00953518575023811,0.0174944265388506,0.990464814249762,0.982505573461149,0.99196413575313,0.540661465580224,-0.523435339473403,-0.825825825825826
s2_xgl_soil_1,s1_xgl_soil_3,0.00647530949408667,0.021122898973619,0.00460604021498827,0.015025215739645,0.995393959785012,0.984974784260355,0.98953261126187,0.303345195203315,-0.528245215272618,-0.993993993993994
s2_xgl_soil_2,s1_xgl_soil_3,0.00444330219995298,0.00856536565872632,0.00316062554832616,0.00609274641099414,0.996839374451674,0.993907253589006,0.997058582417773,0.517226323925285,-0.814325555014198,-0.945945945945946
s2_xgl_soil_3,s1_xgl_soil_3,0.00442177693153858,0.00887094367426751,0.00314531411772262,0.00631011125350621,0.996854685882277,0.993689888746494,0.996825217174976,0.496873716250284,-0.509108629860321,-0.945945945945946
SK1,s1_xgl_soil_3,0.0551835784048466,0.0422476089970642,0.0392533795599731,0.0300517197217034,0.960746620440027,0.969948280278296,0.765582990778897,0.758320093980842,0.494930957503919,0.74974974974975
SK2,s1_xgl_soil_3,0.0391065827326067,0.0647507364020334,0.0278174337306419,0.0460587244656384,0.972182566269358,0.953941275534362,0.981236764196466,0.592623633823558,-0.394780683822749,-0.64964964964965
SK3,s1_xgl_soil_3,0.071979126506345,0.056372315481178,0.051200448662835,0.0400989562515012,0.948799551337165,0.959901043748499,0.783175876359222,0.774118254112882,0.448070362736416,0.727727727727728
SK4,s1_xgl_soil_3,0.0444742794802198,0.0714757078681516,0.031635602901389,0.0508423551238913,0.968364397098611,0.949157644876109,0.98016578027853,0.609887864691985,-0.363719936104097,-0.541541541541541
SK5,s1_xgl_soil_3,0.037475819208943,0.050210944590296,0.0266574332120581,0.0357162279620229,0.973342566787942,0.964283772037977,0.99069310738165,0.739421177727774,-0.366020188224481,-0.353353353353353
SK6,s1_xgl_soil_3,0.0499788485563046,0.0664524522734163,0.0355511325843765,0.0472691950609407,0.964448867415623,0.952730804939059,0.987849990940459,0.742961371695092,-0.392759014220608,-0.185185185185185
s2_xgl_root_2,s2_xgl_root_1,0.000594366084902274,0.00145135679227119,0.000422786600699948,0.0010323842833462,0.9995772133993,0.998967615716654,0.999390144478611,0.409274694290801,-0.751334185226754,-0.98998998998999
s2_xgl_root_3,s2_xgl_root_1,0.000563428944200532,0.00107827466187103,0.000400780283575013,0.000767002173396709,0.999599219716425,0.999232997826603,0.999633631276818,0.522336786139754,-0.509828071488913,-0.743743743743744
s2_xgl_soil_1,s2_xgl_root_1,0.0147714615229697,0.021992907702903,0.0105072886278383,0.0156440734480112,0.989492711372162,0.984355926551989,0.994808668359922,0.668159852526262,-0.305542318418384,-0.363363363363363
s2_xgl_soil_2,s2_xgl_root_1,0.00611882049538721,0.00947212087909475,0.00435246119058641,0.00673774276429303,0.995647538809414,0.993262257235707,0.997604291196703,0.644434510620814,-0.407211245434827,-0.489489489489489
s2_xgl_soil_3,s2_xgl_root_1,0.0139574299275924,0.0176141998608848,0.00992824877375828,0.0125293953884624,0.990071751226242,0.987470604611538,0.997372769588181,0.790314669593885,-0.302364682290916,-0.121121121121121
SK1,s2_xgl_root_1,0.0626317609784935,0.0367625970772822,0.0445514473193785,0.0261501015048016,0.955448552680622,0.973849898495198,0.586964129747299,0.575873170094356,1.52896177742953,0.885885885885886
SK2,s2_xgl_root_1,0.0366114718216003,0.0362335880428892,0.0260426025496077,0.0257738049140778,0.973957397450392,0.974226195085922,0.989678541727238,0.989405480652415,0.0186759572559969,0.413413413413413
SK3,s2_xgl_root_1,0.0533748890295758,0.0384472917231198,0.0379668161908358,0.0273484645013178,0.962033183809164,0.972651535498682,0.720325464317416,0.71246173426417,0.687345497434771,0.745745745745746
SK4,s2_xgl_root_1,0.041543883886759,0.0430152996002566,0.0295511434695068,0.0305977961361515,0.970448856530493,0.969402203863848,0.998921475707245,0.964751569428198,-0.0335101969761557,0.259259259259259
SK5,s2_xgl_root_1,0.0408757837354303,0.0418315920087827,0.0290759080900288,0.0297557970357079,0.970924091909971,0.970244202964292,0.999299750669137,0.976466793007661,-0.0345698862160603,0.359359359359359
SK6,s2_xgl_root_1,0.0531594624113333,0.0397856963254808,0.0378135781613778,0.0283005032305908,0.962186421838622,0.971699496769409,0.748421720626706,0.741094566571546,0.615890088788121,0.733733733733734
s2_xgl_root_3,s2_xgl_root_2,0.00059438173889627,0.00187504970452235,0.000422797735754718,0.00133376703492224,0.999577202264245,0.998666232965078,0.999088645382164,0.316706295796593,-0.764993720947121,-1
s2_xgl_soil_1,s2_xgl_root_2,0.0160347289005943,0.0215081041566103,0.0114058804787661,0.015299221262547,0.988594119521234,0.984700778737453,0.996061739892135,0.742584276658155,-0.233435314101359,-0.131131131131131
s2_xgl_soil_2,s2_xgl_root_2,0.00809919297310108,0.011115057135668,0.00576114679570474,0.00790640203461045,0.994238853204295,0.99209359796539,0.997842314015398,0.727096348610061,-0.427498847201105,-0.273273273273273
s2_xgl_soil_3,s2_xgl_root_2,0.0164716198003533,0.0183600533318461,0.0117166512698286,0.013059938536226,0.988283348730171,0.986940061463774,0.998640787312542,0.895925031830157,-0.168479375680205,0.139139139139139
SK1,s2_xgl_root_2,0.0637154315416398,0.041435486401757,0.0453222877244911,0.0294740377843533,0.954677712275509,0.970525962215647,0.650321050947882,0.639701602362265,1.22984360742231,0.843843843843844
SK2,s2_xgl_root_2,0.0369085563394386,0.0517322397718009,0.0262539257670791,0.0367983610695259,0.973746074232921,0.963201638930474,0.989171267970704,0.705727871715919,-0.242710114315986,-0.207207207207207
SK3,s2_xgl_root_2,0.0450769405059644,0.0403925111190994,0.0320642898889562,0.0287321448911184,0.967935710111044,0.971267855108882,0.89607925173526,0.893005057546057,0.201055179872055,0.573573573573574
SK4,s2_xgl_root_2,0.0434753276911177,0.0568712296808632,0.0309250249564057,0.0404538456772,0.969074975043594,0.9595461543228,0.990167096492853,0.756935259366735,-0.20302775207693,-0.0730730730730731
SK5,s2_xgl_root_2,0.0421702308485549,0.0473870107330689,0.0299966788214776,0.0337074972715852,0.970003321178523,0.966292502728415,0.996174427067323,0.886506764300708,-0.174916381751529,0.103103103103103
SK6,s2_xgl_root_2,0.0486460228624372,0.0486509357985426,0.0346030622641657,0.0346065569513765,0.965396937735834,0.965393443048624,0.999996380051485,0.999895397033582,-0.000151653163649134,0.433433433433433
s2_xgl_soil_1,s2_xgl_root_3,0.0143792678284418,0.0331613197066593,0.0102283120120163,0.0235884280574452,0.989771687987984,0.976411571942555,0.986501820361636,0.427762646773577,-0.345814550808654,-0.827827827827828
s2_xgl_soil_2,s2_xgl_root_3,0.00676584578516435,0.0122182530253256,0.00481270552447493,0.00869113126452798,0.995187294475525,0.991308868735472,0.996102818271914,0.551590971362765,-0.495135066905546,-0.777777777777778
s2_xgl_soil_3,s2_xgl_root_3,0.014702230284812,0.0181540172399276,0.0104580428169038,0.0129133802094028,0.989541957183096,0.987086619790597,0.997518713203947,0.807851487695966,-0.239732935861648,0.00300300300300305
SK1,s2_xgl_root_3,0.0595675917765153,0.0386133622140801,0.0423718315677717,0.0274665943545062,0.957628168432228,0.972533405645494,0.648227686607662,0.638292822282173,1.07097161726461,0.82982982982983
SK2,s2_xgl_root_3,0.0331910162465859,0.0489279272989085,0.0236095519060077,0.0348035875320863,0.976390448093992,0.965196412467914,0.98853528765267,0.670588201955884,-0.288045583202832,-0.375375375375375
SK3,s2_xgl_root_3,0.0483140665960195,0.0514946189990879,0.0343669339502784,0.0366293358150524,0.965633066049722,0.963370664184948,0.99765707912838,0.936037036449431,-0.0577095377030746,0.297297297297297
SK4,s2_xgl_root_3,0.0404490678047267,0.0486285670040323,0.0287723749941989,0.0345906455007858,0.971227625005801,0.965409354499214,0.994009364687756,0.826813428153339,-0.173573988205012,0.021021021021021
SK5,s2_xgl_root_3,0.038176266419367,0.0525807764154973,0.027155677816835,0.0374019451774864,0.972844322183165,0.962598054822514,0.989467721477104,0.718402920679213,-0.254372189537906,-0.257257257257257
SK6,s2_xgl_root_3,0.0449192578714157,0.0525112280023502,0.0319521265156689,0.0373524737525087,0.968047873484331,0.962647526247491,0.994421404783007,0.85064991266828,-0.138809921066275,0.149149149149149
s2_xgl_soil_2,s2_xgl_soil_1,0.00796169829978787,0.0195357535954585,0.00566334359491479,0.0138962418356924,0.994336656405085,0.986103758164308,0.991720210466199,0.404170592905592,-0.311175634503963,-0.705705705705706
s2_xgl_soil_3,s2_xgl_soil_1,0.0050175035861269,0.0114150178094359,0.00356906852369812,0.0081197711295628,0.996430931476302,0.991880228870437,0.995432997449083,0.437545408849139,-0.283286984114989,-0.763763763763764
SK1,s2_xgl_soil_1,0.047378591289659,0.0401173510788185,0.033701508323108,0.0285364170711201,0.966298491676892,0.97146358292888,0.846740056781186,0.842238097328623,0.205790932550954,0.651651651651652
SK2,s2_xgl_soil_1,0.0221076739064868,0.0451993251216039,0.0157257093527524,0.0321513449496983,0.984274290647248,0.967848655050302,0.983311932707147,0.480952746488165,-0.567516374897963,-0.92992992992993
SK3,s2_xgl_soil_1,0.0263161565095533,0.0438267545870737,0.018719302188972,0.0311750031878524,0.981280697811028,0.968824996812148,0.987306689078196,0.592836900598928,-0.438048640954186,-0.64964964964965
SK4,s2_xgl_soil_1,0.0296136786917862,0.0487870829965564,0.0210649074137185,0.0347034016612367,0.978935092586281,0.965296598338763,0.986068030096371,0.59854166344763,-0.323291221931204,-0.529529529529529
SK5,s2_xgl_soil_1,0.0379449517009537,0.0441684658871781,0.0269911382073687,0.0314180704870501,0.973008861792631,0.96858192951295,0.995450265199512,0.855187325957411,-0.151152097066116,0.141141141141141
SK6,s2_xgl_soil_1,0.0267409337070566,0.0469207216909378,0.0190214562181959,0.0333758148891715,0.980978543781804,0.966624185110828,0.985367306184254,0.561577931075669,-0.518087491831212,-0.78978978978979
s2_xgl_soil_3,s2_xgl_soil_2,0.00375607747810476,0.00619546747452186,0.00267178641122272,0.00440698199280813,0.997328213588777,0.995593018007192,0.998260155926662,0.60520735592351,-0.71378891316984,-0.851851851851852
SK1,s2_xgl_soil_2,0.0474749613790013,0.0304358957770094,0.0337700586383382,0.0216497697995932,0.966229941361662,0.978350230200407,0.641093639529985,0.633151452934706,1.0842175672046,0.835835835835836
SK2,s2_xgl_soil_2,0.0244998836825371,0.0344171922589272,0.0174273445319261,0.0244817597948592,0.982572655468074,0.975518240205141,0.9928204644983,0.7067394026467,-0.409135283986785,-0.437437437437437
SK3,s2_xgl_soil_2,0.0313336430568142,0.0325934482693338,0.0222883585925232,0.023184487723836,0.977711641407477,0.976815512276164,0.999083442302044,0.96046676946788,-0.0604617157040805,0.379379379379379
SK4,s2_xgl_soil_2,0.0304185669965131,0.0385683930274324,0.0216374434297238,0.0274346067124755,0.978362556570276,0.972565393287525,0.994074626789609,0.784018292206936,-0.182640666690542,-0.0810810810810811
SK5,s2_xgl_soil_2,0.0267196593145347,0.0334342433777947,0.0190063232415259,0.0237825650953768,0.980993676758474,0.976217434904623,0.995131220550133,0.795279465005513,-0.267906374273517,-0.181181181181181
SK6,s2_xgl_soil_2,0.0332869254785255,0.0380583859458952,0.0236777744025085,0.0270718266585438,0.976322225597491,0.972928173341456,0.99652363516158,0.871587356026341,-0.188166113014975,0.215215215215215
SK1,s2_xgl_soil_3,0.0442729537980267,0.0243939785254188,0.0314923951999906,0.0173520116983207,0.968507604800009,0.982647988301679,0.550990535592094,0.543061737516062,1.29418520372101,0.873873873873874
SK2,s2_xgl_soil_3,0.022761898358169,0.0339667169912041,0.0161910746201313,0.0241613261227876,0.983808925379869,0.975838673877212,0.991898577765414,0.664694636651383,-0.403070424082447,-0.483483483483484
SK3,s2_xgl_soil_3,0.0351381500969578,0.0337614034104055,0.0249945940923261,0.0240152817351479,0.975005405907674,0.975984718264852,0.960819033365346,0.959854938400766,0.0573831766146234,0.497497497497497
SK4,s2_xgl_soil_3,0.0370942145302675,0.0405196608628447,0.0263859888127113,0.0288225894997585,0.973614011187289,0.971177410500242,0.997497364808795,0.913171049699556,-0.0641855457255929,0.287287287287287
SK5,s2_xgl_soil_3,0.0254757973376991,0.0280895919992847,0.0181215349094111,0.0199807886386699,0.981878465090589,0.98001921136133,0.998106431910504,0.905230563030371,-0.103955196358768,0.229229229229229
SK6,s2_xgl_soil_3,0.0327940167756879,0.0374235137182809,0.0233271568282195,0.0266202270841233,0.97667284317178,0.973379772915877,0.996628277033679,0.873339812028446,-0.167426772090162,0.259259259259259
SK2,SK1,0.00332677585033233,0.00731514802185875,0.00236641404814332,0.00520343714814603,0.997633585951857,0.994796562851854,0.997156247403905,0.453485741226109,-0.49115649238401,-0.86986986986987
SK3,SK1,0.00970556778607281,0.0171450988365196,0.00690379904972426,0.0121957127768294,0.993096200950276,0.987804287223171,0.994671297984987,0.563067603138649,-0.520207306774951,-0.811811811811812
SK4,SK1,0.00310856673964121,0.00855223755024798,0.00221119676624537,0.00608340807810779,0.997788803233755,0.993916591921892,0.996119207492294,0.362069343716782,-0.833301451069008,-1
SK5,SK1,0.00139737179952856,0.00325151608028668,0.000993983486008943,0.00231288000043215,0.999006016513991,0.997687119999568,0.998679791219851,0.429192703511603,-0.750217728076869,-0.967967967967968
