Symbol,cerk1_GxM_logFC,cerk1_GxM_logCPM,cerk1_GxM_F,cerk1_GxM_PValue,cerk1_M_logFC,cerk1_M_logCPM,cerk1_M_F,cerk1_M_PValue,cerk1_G_logFC,cerk1_G_logCPM,cerk1_G_F,cerk1_G_PValue,Kit_logFC,Kit_logCPM,Kit_F,Kit_PValue,cerk1_microbiota_rep1_cpm_zscore,cerk1_microbiota_rep2_cpm_zscore,cerk1_microbiota_rep3_cpm_zscore,cerk1_germfree_rep1_cpm_zscore,cerk1_germfree_rep2_cpm_zscore,cerk1_germfree_rep3_cpm_zscore,kit_microbiota_rep1_cpm_zscore,kit_microbiota_rep2_cpm_zscore,kit_microbiota_rep3_cpm_zscore,kit_germfree_rep1_cpm_zscore,kit_germfree_rep2_cpm_zscore,kit_germfree_rep3_cpm_zscore
LOC9268308,0.713682444951131,5.26792599773495,0.0323357974739742,0.860083683981639,10.3767246630603,5.26792599773495,30.9834505790437,9.35708821591703e-05,9.66304221810912,5.26792599773495,28.4937319297077,0.000137859506719479,-0.469385479732426,5.26792599773495,0.0151643243477502,0.903889410683157,1.16952817038332,1.28627817497313,1.21984595129058,1.12750040317348,1.15636877833116,1.23552353680903,-1.27900646627809,-0.848030076221787,-0.75574296012543,-0.848631548086511,-0.890023919619533,-0.757614614295775
LOC107278761,0.719457991214952,5.39937111930798,5.78799645759897,0.0294408777903112,1.18926527264975,5.39937111930798,30.9193001325918,5.38856406272913e-05,0.4698072814348,5.39937111930798,4.92994899709669,0.0421682724372535,-0.333633689757776,5.39937111930798,2.46336775818021,0.137313680370307,0.476820696987823,2.14321877876535,0.767687094812506,0.666184861432224,0.0553789802967428,0.490842137338481,-0.96250327719952,-1.29447342676747,-1.56473059227604,-0.721544737588232,0.227286118066041,-1.42382830579322
LOC4324853,0.719460698746175,3.76879211498386,2.44546926343345,0.139283127740524,1.17629773762835,3.76879211498386,12.7186061167728,0.00292239638996631,0.456837038882178,3.76879211498386,1.98696705564782,0.179609453324807,-0.662636019119112,3.76879211498386,4.03892644855086,0.0633231662074914,1.28247211310554,-1.13272281449865,0.655466544778831,0.256779926042431,0.0674633731060677,0.902480958941248,-0.81947837717086,-0.994193817393299,-1.14164258077967,-0.535383782145185,-0.0751501485270704,0.13378366329682
LOC107280867,0.722364700480561,-1.81743678294139,3.40789183972514e-07,0.999637013091359,7.71342945399487,-1.81743678294139,97.7271048483671,3.27082730508835e-07,6.9910647535143,-1.81743678294139,66.8129721335161,2.54443564110662e-06,0,-1.81743678294139,0,1,0.99119904555324,0.886801328782142,0.474167683801352,0.686213155214908,0.303782896105479,0.305681907459383,-1.34897139025739,-1.34897139025739,-1.34897139025739,-1.34897139025739,-1.34897139025739,-1.34897139025739
LOC4342709,0.72618843828724,3.78847437277707,14.8013665052477,0.00137988231979655,1.16012786205374,3.78847437277707,74.5449031917467,1.75407581046815e-07,0.433939423766501,3.78847437277707,10.497474877176,0.00502543980131746,-0.0487995074692993,3.78847437277707,0.131605757782723,0.721431140166251,2.09773306454067,1.29834017340481,2.13236441028518,0.83948708254062,0.215841255278341,-0.3388480337966,-0.845670980436509,-0.515138002027926,-1.28210624603536,-1.28918716459565,-0.494690269630205,-0.528255931426389
LOC4341085,0.727855691208595,-0.57790029754313,3.20864004475084,0.0918233904208058,1.27214806391788,-0.57790029754313,18.634208266809,0.000510484934182572,0.544292372709281,-0.57790029754313,3.74652622362373,0.0704477183219566,-0.769476453595651,-0.57790029754313,6.57430773069911,0.0205813905569079,0.677929639118287,0.399507950456713,0.473155865427236,0.765543590297426,0.437131371625578,0.569892106895751,-1.46288913319407,-2.89557409500998,-0.87346102430412,0.221589226427122,-0.571293361438927,-0.765430388457183
LOC9267565,0.752711525672345,0.671430553323628,5.70848717049062,0.0292849142688875,1.01919857013554,0.671430553323628,17.8424602729837,0.000620638816250672,0.266487044463198,0.671430553323628,1.71067314522202,0.209032540817806,-2.69883403068882,0.671430553323628,132.925362474705,2.95627296762117e-09,-0.548361947276388,-0.761227329427585,-0.337102465429131,1.06821910775096,0.87321163662802,1.17110127960045,-1.67402208815373,-1.56306647380801,-0.924198643916727,0.751297041827253,1.02281516879823,0.677475632884557
LOC9266596,0.754544837853875,2.96413207372211,10.919600936437,0.00438265759187948,1.18103839903887,2.96413207372211,50.8795400025861,2.12773199772198e-06,0.426493561184994,2.96413207372211,7.21583204218982,0.0160258412311005,-1.63017074424815,2.96413207372211,95.8655531081277,3.08806920596174e-08,0.703424431081016,0.192973803499085,-0.165323219587677,1.3450838383523,1.42683053481969,1.16757289954624,-1.11691169437189,-0.93843601839999,-1.24868333050355,0.735297369257728,0.977880654682937,0.7215925679776
LOC4330466,0.768417694153468,0.623277186723329,3.72233514150285,0.0712734457965469,1.06820318196392,0.623277186723329,13.4544994265333,0.00202123442577411,0.299785487810455,0.623277186723329,1.20455775516358,0.288351543602274,-1.3373394941271,0.623277186723329,21.1280064669281,0.000284180964454492,1.06060635092136,-0.550684380871231,-0.781828726218268,1.19999851429073,0.405126626579572,1.11640791739395,-1.58178365535903,-1.83077707087066,-0.977903342500129,0.522441179826562,0.771064061658544,0.173909402523002
LOC112936622,0.771727534702416,-0.951219225252759,1.82749802437336,0.19487347303319,2.02039031772339,-0.951219225252759,21.9372273088779,0.000237090036530687,1.24866278302097,-0.951219225252759,10.8578150361864,0.00447064674909193,-1.51033539418243,-0.951219225252759,11.6328623640835,0.00349687409105101,0.494471391810808,0.0552436024464182,0.171396414601031,0.603502361099497,0.883625093424067,1.39480981009924,-2.52952594807617,-1.27204721708104,-1.3620836394751,-0.643607440945107,-0.619237429342662,0.275819779625064
